"","lat","long","name","library","state","city","firstgen","admissions"
"5895",29.66482,-95.15012,"Texas Chiropractic College Foundation Inc",0,"TX","Pasadena",NA,NA
"5896",29.573274,-97.984601,"Texas Lutheran University",0,"TX","Seguin",3779.661017,5072
"5897",32.405477,-96.85315,"Southwestern Assemblies of God University",0,"TX","Waxahachie",3764.705882,2796
"5898",29.98361,-95.4125,"Brightwood College-Houston",0,"TX","Houston",5773.638968,NA
"5899",32.819539,-96.842311,"University of Texas Southwestern Medical Center",0,"TX","Dallas",NA,NA
"5900",33.441916,-94.078821,"Texarkana College",0,"TX","Texarkana",5085.413929,NA
"5901",33.900487,-117.493808,"American College of Healthcare",0,"CA","Riverside",7122.905028,NA
"5902",43.555418,-96.746095,"Stewart School",0,"SD","Sioux Falls",3065.693431,NA
"5903",0,0,"M State - Wadena Campus",NA,"MN","Wadena",3100.748809,NA
"5904",0,0,"Sacramento Center",NA,"CA","Sacramento",5773.638968,NA
"5905",0,0,"Western Seminary-San Jose",NA,"CA","Milpitas",NA,NA
"5906",0,0,"San Jacinto College-South Campus",NA,"TX","Houston",5453.239477,NA
"5907",0,0,"CC's Cosmetology College",NA,"OK","Oklahoma City",5945.945946,NA
"5908",0,0,"SW School of Business and Technical Careers-Del Rio",NA,"TX","Del Rio",5877.192982,NA
"5909",0,0,"Compu-Med Vocational Careers Corp",NA,"FL","Miami",6423.728814,NA
"5910",0,0,"Southeastern College-St. Petersburg",NA,"FL","St. Petersburg",5176.99115,NA
"5911",29.946669,-95.424917,"Remington College-North Houston Campus",0,"TX","Houston",5853.689247,8586
"5912",29.677344,-95.545008,"Everest Institute-Bissonnet",0,"TX","Houston",5701.254276,NA
"5913",40.76613,-111.890571,"Neumont University",0,"UT","Salt Lake City",3492.063492,8301
"5914",0,0,"Golden Gate University-Los Angeles",NA,"CA","Los Angeles",4819.277108,NA
"5915",0,0,"Golden Gate University-Seattle",NA,"WA","Seattle",4819.277108,NA
"5916",0,0,"Porter and Chester Institute of Chicopee",NA,"MA","Chicopee",5354.235755,NA
"5917",42.55061,-83.118548,"International Academy of Design and Technology-Troy",0,"MI","Troy",4583.333333,NA
"5918",36.114105,-115.102238,"Pima Medical Institute-Las Vegas",0,"NV","Las Vegas",5029.271368,NA
"5919",36.152337,-86.665629,"Remington College-Nashville Campus",0,"TN","Nashville",5853.689247,6167
"5920",0,0,"Davenport University-Kalamazoo Location",NA,"MI","Kalamazoo",4305.203046,NA
"5921",0,0,"Anoka-Ramsey Community College-Cambridge Campus",NA,"MN","Cambridge",3517.95496,NA
"5922",35.611128,-97.563751,"Platt College-North OKC",0,"OK","Oklahoma City",5819.494585,NA
"5923",38.846199,-104.758017,"Pima Medical Institute-Colorado Springs",0,"CO","Colorado Springs",5029.271368,NA
"5924",40.077785,-83.455515,"Rosedale Bible College",0,"OH","Irwin",NA,NA
"5925",38.893735,-104.834211,"Colorado Technical University-Online",0,"CO","Colorado Springs",5483.529695,NA
"5926",47.68938,-122.150181,"DigiPen Institute of Technology",0,"WA","Redmond",2056.074766,4657
"5927",18.398781,-66.155678,"Bayamon Community College",0,"PR","Bayamon",5754.475703,NA
"5928",39.15428,-75.546609,"Harris School of Business-Dover Campus",0,"DE","Dover",6630.327056,NA
"5929",37.438104,-77.594067,"Empire Beauty School-Midlothian",0,"VA","Midlothian",5159.937074,NA
"5930",39.405218,-76.759697,"Empire Beauty School-Owings Mills",0,"MD","Owings Mills",5736.810188,NA
"5931",45.776744,-108.539809,"Bold Beauty Academy",0,"MT","Billings",4154.929577,NA
"5932",40.596827,-73.751509,"Beis Medrash Heichal Dovid",0,"NY","Monroe",NA,5244
"5933",35.23998,-87.335841,"Career Beauty College",0,"TN","Lawrenceburg",NA,NA
"5934",34.18048,-118.303321,"CES College",0,"CA","Burbank",6296.296296,NA
"5935",30.32646,-97.717872,"Auguste Escoffier School of Culinary Arts-Austin",0,"TX","Austin",4754.098361,NA
"5936",40.0974,-75.144761,"PITC Institute",0,"PA","Wyncote",5477.386935,NA
"5937",40.724925,-111.884177,"Skinworks School of Advanced Skincare",0,"UT","Salt Lake City",NA,NA
"5938",34.028113,-81.092306,"Southeastern Institute-Columbia",0,"SC","Columbia",5579.399142,NA
"5939",38.90113,-77.040391,"Technical Learning Centers Inc",0,"DC","Washington",7151.051625,NA
"5940",43.382674,-92.12078,"Total Look School of Cosmetology & Massage Therapy",0,"IA","Cresco",NA,NA
"5941",30.176116,-92.069557,"Unitech Training Academy-Lafayette",0,"LA","Lafayette",6505.102041,NA
"5942",38.3929,-82.458225,"Mountwest Community and Technical College",0,"WV","Huntington",5168.627451,NA
"5943",0,0,"Keiser University-Melbourne",NA,"FL","Melbourne",4781.345143,NA
"5944",0,0,"Keiser University-Tallahassee",NA,"FL","Tallahassee",4781.345143,NA
"5945",0,0,"Keiser University-Daytona",NA,"FL","Daytona Beach",4781.345143,NA
"5946",0,0,"Keiser University-Lakeland",NA,"FL","Lakeland",4781.345143,NA
"5947",0,0,"Empire Beauty School-Caribou",NA,"ME","Caribou",5561.192137,NA
"5948",0,0,"Empire Beauty School-Bangor",NA,"ME","Bangor",5561.192137,NA
"5949",0,0,"Cleary University",NA,"MI","Howell",4650.205761,NA
"5950",0,0,"Davenport University-Warren Location",NA,"MI","Warren",4305.203046,NA
"5951",41.609759,-81.524375,"Regency Beauty Institute-Cleveland",0,"OH","Willoughby",5178.571429,NA
"5952",39.482878,-80.160335,"Pierpont Community and Technical College",0,"WV","Fairmont",4918.699187,NA
"5953",34.042875,-84.176526,"ITT Technical Institute-Duluth",0,"GA","Duluth",5015.461495,7519
"5954",47.280177,-122.515945,"Faith International University",0,"WA","Tacoma",4800,NA
"5955",29.64877,-95.525281,"Jay's Technical Institute",0,"TX","Houston",7328.767123,NA
"5956",39.714678,-90.230119,"Mr John's School of Cosmetology & Nails-Jacksonville",0,"IL","Jacksonville",NA,NA
"5957",33.94302,-118.074231,"NTMA Training Centers of Southern California",0,"CA","Santa Fe Springs",6155.202822,NA
"5958",26.244517,-80.194764,"American Institute-Margate",0,"FL","Margate",4780.701754,NA
"5959",40.855276,-76.765478,"Triangle Tech Inc-Sunbury",0,"PA","Sunbury",5113.268608,NA
"5960",26.162566,-80.215871,"Fortis Institute-Fort Lauderdale",0,"FL","Lauderdale Lakes",5655.737705,NA
"5961",40.030759,-83.121729,"ITT Technical Institute-Hilliard",0,"OH","Hilliard",5015.461495,5979
"5962",39.627019,-84.174179,"Creative Images Institute of Cosmetology-South Dayton",0,"OH","Dayton",4656.25,NA
"5963",26.636271,-80.087289,"Fortis Institute",0,"FL","Palm Springs",6737.588652,NA
"5964",31.991237,-111.716249,"Tohono O'Odham Community College",0,"AZ","Sells",5054.945055,NA
"5965",42.91731,-82.481754,"Blue Water College of Cosmetology Inc",0,"MI","Marysville",NA,NA
"5966",35.18145,-106.687921,"Pima Medical Institute-Albuquerque West",0,"NM","Albuquerque",5246.636771,NA
"5967",39.092551,-84.490127,"Brighton Center's Center for Employment Training",0,"KY","Newport",7073.170732,NA
"5968",32.909897,-96.737017,"Dallas Barber & Stylist College",0,"TX","Dallas",6354.166667,NA
"5969",29.830115,-95.382544,"Interactive College of Technology",0,"TX","Houston",7622.739018,NA
"5970",25.943132,-97.502253,"Brightwood College-Brownsville",0,"TX","Brownsville",6290.15544,NA
"5971",35.987249,-114.938929,"Nevada State College",0,"NV","Henderson",4908.952959,6505
"5972",30.189417,-90.921191,"River Parishes Community College",0,"LA","Gonzales",4699.300699,NA
"5973",38.891108,-77.448915,"ITT Technical Institute-Chantilly",0,"VA","Chantilly",5015.461495,8686
"5974",44.994699,-93.501957,"Minnesota School of Business-Plymouth",0,"MN","Plymouth",3582.842725,NA
"5975",35.605305,-80.855128,"NASCAR Technical Institute",0,"NC","Mooresville",5484.314461,NA
"5976",38.91794,-77.237421,"University of the Potomac-VA Campus",0,"VA","Vienna",5208.333333,NA
"5977",30.329638,-97.655317,"Everest Institute-Austin",0,"TX","Austin",5564.990202,NA
"5978",34.162949,-119.04356,"California State University-Channel Islands",0,"CA","Camarillo",5074.196208,6764
"5979",32.8357,-96.941501,"Aviation Institute of Maintenance-Dallas",0,"TX","Irving",5114.822547,NA
"5980",42.992752,-71.458838,"New Hampshire Institute of Art",0,"NH","Manchester",3045.685279,NA
"5981",27.384925,-82.55858,"New College of Florida",0,"FL","Sarasota",1240.601504,6097
"5982",40.888257,-74.040669,"Institute for Therapeutic Massage",0,"NJ","Hackensack",5365.853659,NA
"5983",41.123903,-74.089939,"Yeshiva Shaarei Torah of Rockland",0,"NY","Suffern",NA,NA
"5984",40.102442,-82.988733,"American Institute of Alternative Medicine",0,"OH","Columbus",5148.93617,8000
"5985",18.398396,-66.044571,"Caribbean Forensic and Technical College",0,"PR","Rio Piedras",4047.619048,NA
"5986",33.697014,-117.916303,"Argosy University-The Art Institute of California-Orange County",0,"CA","Santa Ana",5084.7009,NA
"5987",44.070679,-121.345776,"Oregon State University-Cascades Campus",0,"OR","Bend",3178.606238,7260
"5988",42.22717,-71.032471,"University of Phoenix-Massachusetts",0,"MA","Braintree",5479.990239,NA
"5989",13.43689,144.803368,"Pacific Islands University",0,"GU","Mangilao",4482.758621,10000
"5990",28.653509,-81.345803,"Lincoln Technical Institute-Fern Park",0,"FL","Fern Park",4285.714286,NA
"5991",30.523808,-91.194808,"Southern University Law Center",0,"LA","Baton Rouge",4020.926756,NA
"5992",40.916001,-74.061742,"Lincoln Technical Institute-Paramus",0,"NJ","Paramus",5671.841095,NA
"5993",40.111106,-74.996025,"Lincoln Technical Institute-Northeast Philadelphia",0,"PA","Philadelphia",5671.841095,NA
"5994",29.727855,-95.527848,"Texas Barber Colleges and Hairstyling Schools",0,"TX","Houston",6160.220994,NA
"5995",45.521185,-122.984087,"Northwest College-Hillsboro",0,"OR","Hillsboro",5241.809672,NA
"5996",34.063166,-118.376161,"West Coast Ultrasound Institute",0,"CA","Beverly Hills",5049.833887,NA
"5997",37.300083,-91.963425,"Texas County Technical College",0,"MO","Houston",5029.94012,NA
"5998",33.919441,-118.116654,"Downey Adult School",0,"CA","Downey",6979.742173,NA
"5999",33.480354,-111.990628,"Phoenix Seminary",0,"AZ","Phoenix",NA,NA
"6000",40.084407,-82.901039,"Hondros College of Nursing",0,"OH","Westerville",5439.001848,4280
"6001",37.646799,-77.433133,"Bon Secours St Mary's Hospital School of Medical Imaging",0,"VA","Richmond",NA,NA
"6002",26.30355,-80.092381,"South Florida Bible College and Theological Seminary",0,"FL","Deerfield Beach",NA,NA
"6003",33.15173,-117.166111,"University of St Augustine for Health Sciences",0,"CA","San Marcos",NA,NA
"6004",35.990965,-79.997544,"Health And Style Institute",0,"NC","High Point",4674.556213,NA
"6005",40.084811,-82.945951,"American National University-Columbus",0,"OH","Columbus",5879.452055,NA
"6006",41.639266,-83.665453,"Herzing University-Toledo",0,"OH","Toledo",5342.832957,9437
"6007",34.031103,-81.098907,"Remington College-Columbia Campus",0,"SC","Columbia",5853.689247,8725
"6008",0,0,"Arkansas College of Barbering and Hair Design",NA,"AR","Little Rock",6476.683938,NA
"6009",0,0,"Marinello School of Beauty-Whittier",NA,"CA","Whittier",5785.932722,NA
"6010",0,0,"Marinello School of Beauty-San Bernardino",NA,"CA","San Bernardino",5785.932722,NA
"6011",0,0,"Bucks County Community College-Lower Bucks Campus",NA,"PA","Bristol",4719.017492,NA
"6012",0,0,"Harrisburg Area Community College-Lancaster",NA,"PA","Lancaster",5101.871962,NA
"6013",0,0,"CC's Cosmetology College",NA,"OK","Sapulpa",5945.945946,NA
"6014",0,0,"McCann School of Business & Technology",NA,"PA","Allentown",6152.980877,NA
"6015",0,0,"Cleveland Institute of Medical Massage",NA,"OH","Middleburg Heights",5512.820513,NA
"6016",32.420358,-87.033826,"Selma University",0,"AL","Selma",6498.054475,NA
"6017",35.255857,-80.983976,"Carolina School of Broadcasting",0,"NC","Charlotte",NA,6667
"6018",36.072723,-115.066835,"Roseman University of Health Sciences",0,"NV","Henderson",3203.125,NA
"6019",40.261303,-76.8808,"Harrisburg University of Science and Technology",0,"PA","Harrisburg",4672.131148,NA
"6020",39.700131,-84.126973,"American National University-Dayton",0,"OH","Kettering",5879.452055,NA
"6021",39.190562,-84.473719,"American National University-Cincinnati",0,"OH","Cincinnati",5879.452055,NA
"6022",40.047545,-83.124268,"Ohio Business College-Hilliard",0,"OH","Hilliard",5813.106796,NA
"6023",28.775199,-81.353591,"Remington College of Nursing Orlando",0,"FL","Lake Mary",5853.689247,NA
"6024",34.69065,-92.335352,"Washington Barber College Inc",0,"AR","Little Rock",5914.634146,NA
"6025",39.79719,-86.26042,"Empire Beauty School-Speedway",0,"IN","Speedway",5348.7095,NA
"6026",40.06632,-105.203081,"Rolf Institute of Structural Integration",0,"CO","Boulder",NA,10000
"6027",34.27871,-86.196931,"New Beginning College of Cosmetology",0,"AL","Albertville",5454.545455,NA
"6028",33.885822,-117.205147,"Moreno Valley College",0,"CA","Moreno Valley",5695.418902,NA
"6029",34.752687,-77.41034,"Miller-Motte College-Jacksonville",0,"NC","Jacksonville",5803.376906,NA
"6030",39.14617,-84.621201,"Summit Salon Academy-Cincinnati",0,"OH","Cincinnati",4920,NA
"6031",38.527964,-90.363057,"Skin Institute",0,"MO","Saint Louis",3536.585366,NA
"6032",48.00712,-122.460161,"Northwest Institute of Literary Arts",0,"WA","Langley",NA,NA
"6033",40.70574,-74.014001,"Mildred Elley-New York Campus",0,"NY","New York",5448.101266,NA
"6034",33.53065,-112.064151,"National Paralegal College",0,"AZ","Phoenix",5035.971223,NA
"6035",41.48406,-81.704451,"Allstate Hairstyling & Barber College",0,"OH","Cleveland",NA,NA
"6036",36.26276,-81.784711,"Jung Tao School of Classical Chinese Medicine",0,"NC","Sugar Grove",NA,NA
"6037",40.43278,-79.781411,"Bella Capelli Academy",0,"PA","Monroeville",4255.319149,NA
"6038",33.92835,-84.268021,"Georgia Christian University",0,"GA","Atlanta",NA,NA
"6039",34.187,-118.395931,"Galaxy Medical College",0,"CA","North Hollywood",NA,NA
"6040",46.779646,-88.508833,"Keweenaw Bay Ojibwa Community College",0,"MI","Baraga",6304.347826,NA
"6041",36.18843,-86.844001,"Meridian Institute of Surgical Assisting",0,"TN","Nashville",5526.992288,NA
"6042",38.8849,-77.172081,"Northern Virginia School of Therapeutic Massage",0,"VA","Falls Church",4782.608696,NA
"6043",35.059,-78.961201,"Grace College of Divinity",0,"NC","Fayetteville",NA,5278
"6044",44.06759,-92.504121,"Rochester School of Hair Design",0,"MN","Rochester",NA,NA
"6045",38.72866,-90.379961,"American Trade School",0,"MO","Saint Ann",4869.565217,NA
"6046",42.06397,-87.746931,"Estelle Skin Care and Spa Institute",0,"IL","Skokie",5322.580645,NA
"6047",32.23573,-110.929841,"Pure Aesthetics",0,"AZ","Tucson",NA,NA
"6048",36.94733,-86.420761,"Lindsey Institute of Cosmetology",0,"KY","Bowling Green",NA,NA
"6049",29.937288,-95.468481,"North American University",0,"TX","Stafford",4537.815126,NA
"6050",40.76522,-74.220921,"Best Care College",0,"NJ","East Orange",6712.328767,NA
"6051",25.8082,-80.352671,"Millennia Atlantic University",0,"FL","Doral",NA,NA
"6052",37.14678,-92.769771,"Seymour Beauty Academy",0,"MO","Seymour",NA,NA
"6053",42.7734,-84.485081,"Protege Academy",0,"MI","East Lansing",5179.856115,NA
"6054",43.60867,-70.315691,"Northeast Technical Institute",0,"ME","Scarborough",5386.06403,NA
"6055",37.35176,-121.963421,"Academy for Salon Professionals",0,"CA","Santa Clara",4666.666667,NA
"6056",36.01644,-115.117541,"Paul Mitchell the School-Las Vegas",0,"NV","Las Vegas",5068.965517,NA
"6057",40.476481,-86.107597,"The Salon Professional Academy-Kokomo",0,"IN","Kokomo",6136.363636,NA
"6058",26.608022,-81.823476,"Florida Academy",0,"FL","Fort Myers",5086.956522,NA
"6059",32.334319,-90.093047,"University of Phoenix-Mississippi",0,"MS","Flowood",5479.990239,NA
"6060",40.68428,-111.869981,"Independence University",0,"UT","Salt Lake City",5586.725966,NA
"6061",38.919799,-94.402699,"National American University-Lee's Summit",0,"MO","Lee's Summit",5342.215733,NA
"6062",38.84748,-104.722001,"National American University-Colorado Springs South",0,"CO","Colorado Springs",5342.215733,NA
"6063",42.16075,-72.527701,"Salter College-Chicopee",0,"MA","Chicopee",5989.382239,NA
"6064",37.80414,-122.273311,"ITT Technical Institute-Oakland",0,"CA","Oakland",5015.461495,8591
"6065",34.06302,-117.803681,"Carrington College-Pomona",0,"CA","Pomona",5394.609269,9828
"6066",29.87247,-95.645292,"Regency Beauty Institute-Copperwood",0,"TX","Houston",5104.299702,NA
"6067",34.730049,-92.394873,"Regency Beauty Institute-Little Rock",0,"AR","Little Rock",5104.299702,NA
"6068",30.322366,-81.559023,"Regency Beauty Institute-Jacksonville Regency",0,"FL","Jacksonville",5104.299702,NA
"6069",35.924458,-84.053731,"Regency Beauty Institute-Knoxville",0,"TN","Knoxville",5104.299702,NA
"6070",42.74168,-84.505191,"Regency Beauty Institute-Lansing",0,"MI","Lansing",5104.299702,NA
"6071",30.188102,-81.739514,"Regency Beauty Institute-Jacksonville Orange Park",0,"FL","Orange Park",5104.299702,NA
"6072",42.226173,-88.308162,"Regency Beauty Institute-Crystal Lake",0,"IL","Crystal Lake",5104.299702,NA
"6073",39.90483,-86.065991,"Regency Beauty Institute-Castleton",0,"IN","Indianapolis",5104.299702,NA
"6074",37.31712,-79.956601,"Regency Beauty Institute-Roanoke",0,"VA","Roanoke",5104.299702,NA
"6075",41.617342,-83.697837,"Regency Beauty Institute-Toledo",0,"OH","Holland",5104.299702,NA
"6076",32.73479,-97.438311,"South University-The Art Institute of Fort Worth",0,"TX","Fort Worth",4823.701629,NA
"6077",45.382921,-122.762374,"Northwest College-Tualatin",0,"OR","Tualatin",5241.809672,NA
"6078",39.98265,-82.841521,"Heritage College-Columbus",0,"OH","Columbus",5367.378843,NA
"6079",32.708639,-97.000845,"Tint School of Makeup and Cosmetology-Grand Prairie",0,"TX","Grand Prairie",5412.371134,NA
"6080",18.475864,-66.826426,"Dewey University-Hatillo",0,"PR","Hatillo",4968.873797,NA
"6081",18.447044,-66.465036,"Dewey University-Manati",0,"PR","Manati",4968.873797,NA
"6082",40.083767,-76.768018,"Baltimore School of Massage-York",0,"PA","York",5333.333333,NA
"6083",33.62946,-112.117361,"Allen School-Phoenix",0,"AZ","Phoenix",5976.941748,NA
"6084",38.965866,-95.235151,"WellSpring School of Allied Health-Lawrence",0,"KS","Lawrence",3941.605839,NA
"6085",33.46783,-86.828321,"Brown Mackie College-Birmingham",0,"AL","Birmingham",4656.084656,NA
"6086",28.799893,-96.991545,"Manuel and Theresa's School of Hair Design-Victoria",0,"TX","Victoria",6969.69697,NA
"6087",34.05395,-117.307511,"Coast Career Institute",0,"CA","Colton",7208.121827,NA
"6088",44.86619,-93.331491,"Minneapolis Media Institute",0,"MN","Edina",4797.114518,NA
"6089",43.48362,-112.051671,"Stevens-Henager College",0,"ID","Idaho Falls",5978.647687,NA
"6090",26.514528,-80.06047,"Hair Design Institute",0,"FL","Boynton Beach",4683.840749,NA
"6091",41.561794,-93.801571,"Aveda Institute-Des Moines",0,"IA","West Des Moines",3646.40884,NA
"6092",32.387355,-86.208152,"Fortis College-Montgomery",0,"AL","Montgomery",5327.747659,NA
"6093",47.75309,-117.419321,"Whitworth University-Adult Degree Programs",0,"WA","Spokane",2194.674013,NA
"6094",35.435286,-97.436177,"American Broadcasting School-Online Program",0,"OK","Oklahoma City",5443.037975,NA
"6095",0,0,"San Jose Campus",NA,"CA","San Jose",NA,NA
"6096",0,0,"International School of Cosmetology",NA,"CA","Costa Mesa",4257.425743,NA
"6097",0,0,"Jesuit School of Theology of Santa Clara University",NA,"CA","Berkeley",1804.878049,NA
"6098",0,0,"Moody Theological Seminary and Graduate School--Michigan",NA,"MI","Plymouth",3046.19226,NA
"6099",0,0,"CBTS - Wisconsin",NA,"WI","Elm Grove",NA,NA
"6100",0,0,"PJ's College of Cosmetology- Louisville",NA,"KY","Louisville",5843.75,NA
"6101",0,0,"Gaston College",NA,"NC","Lincolnton",4911.690496,NA
"6102",0,0,"Southwest School of Business and Technical Careers-Corpus Christi",NA,"TX","Corpus Christi",7462.686567,NA
"6103",0,0,"SW School of Business & Technical Careers",NA,"TX","San Antonio",6000,NA
"6104",0,0,"Cambridge Institute of Allied Health & Technology",NA,"GA","Atlanta",4407.582938,NA
"6105",43.325164,-71.838691,"Northeast Catholic College",0,"NH","Warner",NA,9828
"6106",44.69161,-93.287451,"Minnesota School of Business-Lakeville",0,"MN","Lakeville",3582.842725,NA
"6107",44.45533,-87.998291,"Globe University-Green Bay",0,"WI","Green Bay",4814.814815,NA
"6108",44.85984,-89.63619,"Globe University-Wausau",0,"WI","Rothschild",4814.814815,NA
"6109",35.11556,-89.901901,"Empire Beauty School-E Memphis",0,"TN","Memphis",5557.275542,NA
"6110",33.874785,-84.275501,"Strayer University-Georgia",0,"GA","Atlanta",5288.486417,NA
"6111",30.37212,-97.740231,"Strayer University-Texas",0,"TX","Austin",5288.486417,NA
"6112",29.533331,-98.565113,"The Art Institute of San Antonio",0,"TX","San Antonio",4132.149901,NA
"6113",43.87803,-91.19182,"Globe University-La Crosse",0,"WI","Onalaska",4814.814815,NA
"6114",36.15225,-80.283151,"The Hair Design School-Winston-Salem",0,"NC","Winston-Salem",5527.15655,NA
"6115",35.08982,-80.865341,"Empire Beauty School-Pineville",0,"NC","Charlotte",5561.192137,NA
"6116",37.69008,-121.929971,"Golden State College of Court Reporting",0,"CA","Pleasanton",NA,NA
"6117",37.683,-120.993441,"Paul Mitchell the School-Modesto",0,"CA","Modesto",5866.666667,NA
"6118",38.629674,-121.401359,"Cosmo Beauty Academy",0,"CA","Sacramento",5166.666667,NA
"6119",37.50904,-121.961761,"Unitek College",0,"CA","Fremont",4336.956522,NA
"6120",37.54763,-122.307891,"Gurnick Academy of Medical Arts",0,"CA","San Mateo",5210.166178,NA
"6121",37.94467,-122.061021,"Paul Mitchell the School-East Bay",0,"CA","Pleasant Hill",5059.288538,NA
"6122",25.768376,-80.380727,"Eureka Institute of Health and Beauty",0,"FL","Miami",NA,NA
"6123",40.878132,-88.636009,"Unity Cosmetology College",0,"IL","Pontiac",NA,NA
"6124",41.79595,-87.993341,"Universal Spa Training Academy",0,"IL","Downers Grove",5185.185185,NA
"6125",37.98706,-87.484051,"The Salon Professional Academy-Evansville",0,"IN","Evansville",4327.48538,NA
"6126",44.040032,-92.461653,"Nova Academy of Cosmetology",0,"MN","Rochester",3222.222222,NA
"6127",40.741514,-73.999016,"SAE Institute of Technology-New York",0,"NY","New York",4323.529412,NA
"6128",42.76216,-73.752761,"John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry",0,"NY","Latham",NA,NA
"6129",32.86181,-96.769001,"Peloton College",0,"TX","Dallas",5668.789809,NA
"6130",43.04413,-88.258371,"Paul Mitchell the School-Milwaukee",0,"WI","Waukesha",5403.225806,NA
"6131",30.47757,-84.295881,"ITT Technical Institute-Tallahassee",0,"FL","Tallahassee",5015.461495,5909
"6132",37.26594,-80.024015,"ITT Technical Institute-Salem",0,"VA","Salem",5015.461495,5313
"6133",41.13436,-81.623631,"ITT Technical Institute-Akron",0,"OH","Akron",5015.461495,6850
"6134",32.59176,-96.878011,"ITT Technical Institute-DeSoto",0,"TX","DeSoto",5015.461495,9778
"6135",39.67687,-104.826141,"ITT Technical Institute-Aurora",0,"CO","Aurora",5015.461495,9059
"6136",38.90153,-77.033081,"The Chicago School of Professional Psychology at Washington DC",0,"DC","Washington",NA,NA
"6137",36.04329,-115.024021,"Touro University Nevada",0,"NV","Henderson",2800,NA
"6138",29.93744,-95.395061,"Fortis Institute-Houston",0,"TX","Houston",5613.207547,NA
"6139",35.23618,-80.88412,"Regina's College of Beauty-Charlotte",0,"NC","Charlotte",6186.440678,NA
"6140",39.75947,-86.378231,"Avant Gard The School",0,"IN","Avon",NA,NA
"6141",48.75067,-122.476461,"The Beauty Institute-Schwarzkopf Professional-Bellingham",0,"WA","Bellingham",4510.638298,NA
"6142",43.037733,-83.518078,"Ross Medical Education Center-Davison",0,"MI","Davison",5462.962963,NA
"6143",32.91858,-96.741651,"Concorde Career College-Dallas",0,"TX","Dallas",5205.970149,9418
"6144",28.55978,-81.340391,"Concorde Career Institute-Orlando",0,"FL","Orlando",5140.664962,8623
"6145",0,0,"Rasmussen College-Tampa/Brandon",NA,"FL","Tampa",4732.221801,NA
"6146",0,0,"Rasmussen College-Brooklyn Park",NA,"MN","Brooklyn Park",4732.221801,NA
"6147",0,0,"Rasmussen College-Bismarck",NA,"ND","Bismarck",4732.221801,NA
"6148",0,0,"New England Center",NA,"VT","Brattleboro",5773.638968,NA
"6149",0,0,"Strayer University-Woodbridge Campus",NA,"VA","Woodbridge",5288.486417,NA
"6150",0,0,"Strayer University-Manassas Campus",NA,"VA","Manassas",5288.486417,NA
"6151",0,0,"Strayer University-Fredericksburg Campus",NA,"VA","Fredericksburg",5288.486417,NA
"6152",0,0,"Strayer University-Virginia Beach Campus",NA,"VA","Virginia Beach",5288.486417,NA
"6153",0,0,"Strayer University-Owings Mills Campus",NA,"MD","Owings Mills",5288.486417,NA
"6154",0,0,"Strayer University-Allentown Campus",NA,"PA","Center Valley",5288.486417,NA
"6155",0,0,"Rasmussen College-Aurora",NA,"IL","Aurora",4732.221801,NA
"6156",0,0,"Strayer University-Maitland Campus",NA,"FL","Maitland",5288.486417,NA
"6157",0,0,"Strayer University-Coral Springs Campus",NA,"FL","Coral Springs",5288.486417,NA
"6158",0,0,"Strayer University-Brickell",NA,"FL","Miami",5288.486417,NA
"6159",0,0,"Strayer University-Willingboro Campus",NA,"NJ","Willingboro",5288.486417,NA
"6160",0,0,"Strayer University-Columbus",NA,"GA","Columbus",5288.486417,NA
"6161",0,0,"Strayer University-Charleston Campus",NA,"SC","North Charleston",5288.486417,NA
"6162",0,0,"Strayer University-Plano",NA,"TX","Plano",5288.486417,NA
"6163",32.81491,-117.181071,"Horizon University",0,"CA","San Diego",NA,NA
"6164",32.76432,-117.02377,"San Diego Culinary Institute",0,"CA","La Mesa",3909.090909,7077
"6165",33.916943,-118.040961,"Beyond 21st Century Beauty Academy",0,"CA","Santa Fe Springs",7777.777778,NA
"6166",26.42652,-81.425021,"Immokalee Technical College",0,"FL","Immokalee",7524.752475,NA
"6167",26.146191,-80.204083,"University of Fort Lauderdale",0,"FL","Lauderhill",NA,NA
"6168",28.680641,-81.335192,"Aviation Institute of Maintenance-Orlando",0,"FL","Casselberry",3920.863309,NA
"6169",33.681103,-84.387901,"Profile Institute of Barber-Styling",0,"GA","Atlanta",5070.422535,NA
"6170",42.570508,-114.458535,"Master Educators Beauty School",0,"ID","Twin Falls",NA,NA
"6171",42.07543,-88.210415,"Ambria College of Nursing",0,"IL","Hoffman Estates",4572.368421,NA
"6172",30.0275,-90.011931,"A & W Healthcare Educators",0,"LA","New Orleans",NA,NA
"6173",42.164477,-71.614344,"Blackstone Valley Vocational Regional School District",0,"MA","Upton",NA,NA
"6174",35.102448,-106.565966,"Toni & Guy Hairdressing Academy-Albuquerque",0,"NM","Albuquerque",4285.714286,NA
"6175",40.71325,-74.015681,"Institute of Culinary Education",0,"NY","New York",4068.136273,NA
"6176",42.98213,-78.826651,"The Salon Professional Academy-Tonawanda",0,"NY","Tonawanda",3181.818182,NA
"6177",43.0477,-76.140431,"Onondaga School of Therapeutic Massage-Syracuse",0,"NY","Syracuse",3526.315789,NA
"6178",40.00475,-79.029641,"Somerset County Technology Center",0,"PA","Somerset",NA,NA
"6179",41.2448,-76.993951,"Barone Beauty Academy",0,"PA","Williamsport",NA,NA
